Rating,Reviews
5,Excellent very good super I am using from 14 month battery backup very good
5,after using this product i would like to say it is best headset i liked it more it's awesome
5,"BUILT IN MIC -

This headset is best earphones for calling because you don't have to shout for talking people at other side will clearly get your voice ,in pathway also voice will be clearly audible but in crowded place it also catches background noise but overall mic I very good, compare to other Bluetooth earphones its far better

Sound and BASS -
SOUND IS PRETTY GOOD AND Bass is also good , if you compare it with boat nirvana it's bass is somehow 80% of nirvana ,but overall sound is ve...
READ MORE"
5,"After heavy usage of this headphone for two weeks I m writing this review...

The performance and quality build-up of headphone is Amazing and mind-blowing... The Battery lasts up to 12 to 14 hrs.. The quality of Bass and Sound is just outstanding...


I am giving the rating of features as :

Bass : 10/10
Battery : 10/10
Sound : 10/10
Performance : 10/10
Quality Build-up : 10/10

Do not go for other choice.. This is the perfect choice for perfect Bluetooth headphone in budget range...!"
5,"Its awesome. Worth every penny. The sound quality is good and providing HD deep bass 3d accoustics with long last battery back.
I loved it."
5,"Awesome sound quality, a very good battery backup, nice and comfortable fit in ears, Whatever else you want, overall very good Bluetooth headset in this price range"
5,Amazing product at this price range. I have used this for over a week and I have used other brands also and trust me this is smoother as compared to all others. Sound quality is fine with a required bass. Easy to connect over multiple devices and systems and as comfortable as you will not feel you have anything around your neck. Must buy thing.
5,Really it's amazing product.....I am really happy with mic quality and battery backup....... for those will receive more calls this is the best product to choose....
5,"Well built is very good. Definitely its gonna last for a couple of year. Battery back up is best in it's class. You can expect more than 8 hrs continuous play in any condition. Sound quality is awesome, but need to adjust a bit through equaliser of your music app. Go blindly for it. You wont regret."
5,Amazing product and excellent service with packaging. This product has superb sound clarity with clean voice and deep bass. I am loving it. I bought it from flipkart excellent service thank you soo much.
5,"Excellent BOULT

Was confused between Boult Vs boAt. But after using one of my friends Boult Headset, it was crystal clear to buy the same.

Audio is very clear while calling. True Bass listening songs.

Battery Backup is also fine. Very much user friendly"
5,"I get what i expected.
This earphones are very comfortable and have a clear voice even at full volume.
I got it yesterday and used it for day
I am satisfied as of now
I'll edit my review after a month or two for is there any problem or issues such as battery and sound.
I am happy i got a good product in sale.
Thanks flipkart for delivering one day earlier."
5,"Very Sweet Sound, Nice bass & good comfort when wearing."
5,"Thanks Flipkart for delivering the original product!

I purchased this after going through a lot of research within whole lot of wireless earphones out there.. Finally I chose Boult Audio ProBass Curve Neckband Bluetooth Headset with Mic...Writing this review after almost a month of use ***** Its Awesome *****.. Good sound quality. 3 to 4 days power backup using with 2 devices at a time, phone and laptop. Earphones quality is good with strong magnetic lock... Straps are good quality and th...
READ MORE"
5,its was awesome i really loved it and sound quality really awesome bettry life awesome i refer to buy this product to all
5,"one of the best Bluetooth earphone I liked it the best in this price point no connectivity issue calling quality good bass medium treble good
it has a great battery backup it gives a backup upto 8-9 hrs
I will give update soon"
5,"I don't usually write reviews but I thought one must acknowledge the product for the sake of others who will after the him. So here goes
Pros
1 .. great sound quality ( refined, doesn't feel like an echo or sound being played too close to the ear)
2... passive sound blocker ( 40% of sounds are blocked when nothing is being played on the device)
3... Great for workout ( I prefer running at high pace and no matter how fast I run the buds never fall off out if my ear)
4.... It isn't a both...
READ MORE"
5,"It is very good product.
It sound quality is very nice .
Any body can prefer to buy it.
It is cheap as well as it very valuable"
5,"Thanks filpkart for getting it delivered on time and the best part is i got it at Rs 812 only during the sale.
The earphones are superb...The sound quality is superb and the build quality is also good.Preferably it would be the best Bluetooth earphones in the market available."
5,"Simply Amazing! Very nice product. The design & built quality is too good. Magnetic earbuds are best part. Sound quality & battery life is also Better than other bluetooth headsets. Buy it without any doubt, you'll definitely like it😘😍"
5,Very Good product. Vocals are very clear . built quality is prity good and a plus Point is its charging port is at a very good place . battery backup is very good. conection between device and Bluetooth is very good just a little fluctuations when you go to different room without your phone. go for it. 👍👍
5,"For only 1164/- it's a better option for any who always do a purchase of 300/- to 500/- rupees range.
Best full day back up with one whole Bollywood(any Indian)movies, few songs on the go....and most important calling..

Design is impressed me alot.. If you not using one side of the cord I can just slide it to other side and protect it from damage from daily usage. Other companies also gives you that like Samsung and other as well. But in this, that wire just get disappeared in that tiny...
READ MORE"
5,boult is superb performance and very nice sound quality and battery backup is very good .overall it is very good performance.but flipkart delivery boy is not good work and not deliver at time.
5,"Simply superb amazing sound quality ., Bass effects was very nice ., Excellent battery backup ., Voice control is very awesome to use it ., At this price range unbelievable Experience of this BOULT ., Wearing position so comfortable ., Don't worry about sweating ., Magnetic ear phones lock at back is looks gud ., Finally blindly you can choose this product ., Thanks to Flipkart and BOULT .,"
5,"After the usage of 3 months i'm writing this review.
Pros-
1 Built quality is excellent
2 light weight
3 very comfortable wearing. Perfectly fits on neck. you can also use this while wearing helmet.
4 Battery backup is awesome; 9 to 10 hours approx continuous use.charging time approx 2 hours. battery not draining fast
5 sound quality is great.sound balance is also good in this price range

Cons-
1 connecting issue while video call in whatsapp. It's disconnected from device automatically..T...
READ MORE"
5,"I am using this device for the last 8months ,it was an amazing experiance from the device. I usually spend hours with this device and it gave me 100 percent satiscation. Evnethough I use it while workout section I works good. Audio experiance was quite interesting . But I recently found some connectivity issues and I register a complaint on the same. Yours guys are doing a fabulous work on the customer sevices . I heartily congratulate you people for your services."
5,"It is a awesome product in this price , grab this awesome headset by bolt.
Sound is to clear.
Bass is superb
Connectivity is too good.

Over all 5 out of 5"
5,Nice sound and powerful bass battery backup is superb really loved it
5,hi I am Rahul awesome wireless headphone excellent sound quality 5 star but baselight but everyday usage super good product
5,it was awsome experience with boult audio probass curve neckband bluetooth earphones the sound clarity was amazing thanks for boult for making this awsome product
5,this Bluetooth headset is nice with good sound quality and nice bass...good fit to ears and very flexible to ears...easy to handle and easy to carry ..
5,"One of the good product of this range.
I give 5 star to this product amongst the similar products of this range. SOUND quality is very good and bass is also very good.
My product is of blue colour and its look very good.
Battery backup is very good .Continuous 3-4 hour back up.Charged full within 15 minutes with my normal samsung phone charger. It takes only 1 second to connect with my phone's bluetooth.
Also it's very light weight and easily adjustable in neck.Overall a good product."
5,Xlent good quality sound worth of money good packaging battery backup also Good
5,very nice product . good Battery backup and good sound quality. overall excellent product .Build quality of earphones are good but neckband and especially better could be better
5,nice neckband comfort in ear but bass is not upto mark u can hear good upto 80% volume u can hear clumsy audio Above it over all product is good go for it it has Greta 🔋 battery backup
5,This is My Experience of 10 days.. I have no word to say This BT Curve Boult.... This is Amazing what i want.. I'v Got it Battery Backup is Amazing ...If you want to Listen music You will play nonstop 7-8 hours.. standby 2-3 days. i was purchased on offer period on 1200/- I strongly suggest yiu to buy this.. you will be Happy..God Bless you
5,"I used for 2.5 years now.... Bought it for 799 ,full value for money now also working like new ... now after very long use only its wires rubber insulation got weaken but inner cables are still good and working properly.. Best in quality you can always prefer them to buy"
5,"I am writing this after 2weeks of testing

pros
1. angle earbuds design
2. good bass
3. battery capacity
4. adjustable neckband

in this price range, I figured out best earphones. I recommend who looking for BT earphones with in 1000k, plus its best branded company"
5,Excellent Designed Very Beautiful and Bass Sound Very Good I Like This Headphones Good Qwality
5,Excellent product really probass and battery life is also excellent 12hours look best and all things r good
5,"Awesome Experience. Worth Price. Suggested to all. Awesome quality. 15-20 persons in my close friends, colleagues and family members are using this earphone. All are rated 5* to this product. Highly Appreciable."
5,I got little better than I expect.... sound quality is very nice quality is awesome basis ok.... overall this is a value for money product
5,Good Bluetooth headset with best bass and sound quality. I liked it most the best earphone ever.Enjoyed it a lot.
5,"The quality of the product is like dreams, thank you so much boult for creating such an amazing product that too is this budget. Everything about the product is outstanding from sound quality to bass to design. Hatts to the sound engineer for the equilar. The best product in the Indian market."
5,AUD is damn good 🤍🖤 & Also the bass is awesome Sound Quality is worth for the price & some suitable for gaming . But only applicable for Audio & Entertainment 💯 & Satisfied with this product
5,Sound quality is clear with good bass and that bass is enjoyable way not affecting vocals and trebles so this is a good product for this price range..😊👌👏
5,"It was a wonderful product i have ever use.It has better sound qualtiy and bass was simply aweosome.The charge has a wonderful capacity it almost three days I have plugged in and the cost is really low for such an amazing product.I bought an black colour it is really goof looking.

Loved this product."
5,Best product ever loved the sound quality loved the model look value for the money worth it .
5,Well a all round earbuds in its league. It's case is not shiny has a Matt finish. Bass is experienced while playing songs. Battery backup is well around 3 hours. also has a ctype port for charging
5,Nice product sound is very good like that bess super
5,"Terrific quality earbuds loved the design and build.
The long playtime of the tws is best and easy go connect and pair loved it."
5,Its sound is very good and bass is also very good you can buy it this is a good product at this price point 🥰🥰🥰
5,"One of the best earpods. I brought this product on 11th July 2022 and charged fully, after one week I again charged and the earbuds gives immense battery life upto 8hrs on single charge.
The product is truly worth for money.. Loved it"
5,"It fits in the ear pretty well, doesn't falls off while exercising. Also cuts off a good amount of noises while playing mucic. Sound quality is pretty balanced with good base in it"
5,"Design is very stylish , good and comfortable . sound quality and base is superrrrr impressive. Battery backup is long. Just woooowwww. Best earbuds I have seen ever .must buyyyy"
5,"Superb Tws earbuds with perfect and sweetest sound quality. The product is well built , stylish and fit comfortable in ear. The Bluetooth connection range is good with a fast charging support."
5,"It's a geniune review, because, i used it for last 1 weak . This tws provide good sound quality, better bass, responsive touch control, good mic quality etc...... It's really value for money and worth . I didn't recommend it for gaming, because it has latency. Touch controls are not very quick. Due to sensitive touch controls, it is very chanceful to make accidental touches.

Advantages
- Better battery backup or life
- Good mic quality
- Better bass (high base)
- Responsive touch control
- ...
READ MORE"
5,Amazing product i really loved it. The battery lasts a really long time. Worth the money. And the design is sleek and stylish too.
5,These earbuds gives very good performance.the battery backup is ultimate and the sound quality is very nice. the built quality is very nice and touch controls works very well.
5,If you thinking to buy a good quality wireless earbuds then don't think too much buy this product . Really sound quality is pretty good and build quality is also good . Great battery backup .And the best thing about this product is that earbuds get automatically charged when you put them in case
5,Stylish earbuds from this brand. Best thing is the ear fitting and it can be used for calls and office meetings. I have been using it daily and the battery backup is great
5,Quality and value is good and music is awesome calling clarity superab battery backup is on music 10 hours so all is well this price one of the best one
5,Best look and awesome quantity sound. I loved this airbass. Used 12 hours since last charging. Haveing good battery backup and best performing earbuds
5,"It's very Genuine Review. I like deep, basefull and soulfull music. This TWS is perfect in every situations. Batary backup amazing.
Over all very very good and awesome earbuds. 👍
Rating 10/10"
5,"Very nice product bass is also nice at this price point and vocals,treble and call quality is very nice.Everything is superb battery life also very nice sound output is also nice no distrubance and distortion.very nice product.sound quality also varies with ear size and ear tip size so try changing eartips from medium to other size based on your ear I changed to small then I got it fit perfectly in ear"
5,base is awesome sound quality is very nice design is i expect much better in this price thank you flipkart and boult audio
5,"This is a great product in this prize ,. Great sound quality and battery backup is also good as expected..thanks Flipkart for delivered an amazing product one day before ..."
5,I am using these boult earbuds and i must say this is my totally worthy purchase because it has very nice sound quality and bass is superbb and the most important voice call is also very nice with good noise cancellation. Both are master buds and connects very easily.
5,Good product in this price bass and sound quality is excellent design is good nd its too good surely go for it.
5,The best song quality berry March
5,Design is good and comfortable sound and baas is also good.
5,Good Quality Very helpful battery 🔋 awesome earphone
5,Nice
5,"Battery backup is very good approximately 7-8 hours on music, 4-5 hours call time. Fitting is good. But charging case design is little poor."
5,"I am using from last one week
The sound quality is good and bass also is good
Noise cancellation is working well"
5,💓💓💓💓🎶🎶🎶👍👍 super
5,"1st time i use boult earbuds really superb experience owsm voice nice battry performance, noise free issue & great designe without any ear pain I regular use 5-6 hour I love this buds ❤"
5,Very good 👍
5,Super
5,Best 😍👍😍
5,Good product
5,"The Boult Audio AirBass Y1 TWS Earbuds is value for money. The sound quality, design and battery backup is excellent."
5,Nice product.....👍👍👍
5,"Everything is fine and this is a VFM product.
Its battery backup is amazing."
5,"Nice earphone.
Bass was nice
Backup was awesome
Love it ❤️"
5,Just Awesome compact and powerful
5,Best Earbuds at Present and Value for Money for sure ❤️💯
5,Nice product worth of money
5,Good product
5,Nice good bass
5,"Awesome sound quality, premium design look ,bass is high to dance and overall experience superv"
5,"Its very good , plz don't look these negative, its a good product and awsome sound quality and touch response"
5,Bass 🔥🔥🔥 battery ❤️ budget 😊
5,"Design is very stylish, good and comfortable. sound quality and bass is supperrrrr impressive. Battery back up is long. Just woooowwww. Best earbuds i have seen ever.must buyyyy"
5,Boult TWS quality is like theater. Bass effect is very good. It can give upto 40 hours playback time. Using type-c i can charge TWS very fast. Easy to fitted in the ear.
5,Very nice product .fill happy
5,Nice one tq Flipkart
5,Super super superrr
5,It's Good 😊
5,Always good must buy...
5,Nise bluetooth headset nise bass music bass and game base
5,An i love it worth 🥰
5,Nice
5,Nice pic
5,This product is nice
5,Good
5,Thanks Flipcard.. It is very nice... ...😀
5,Gud 1
5,Nice product
5,"These Products is very nice and sound quality was hard touching ,product is coming in less money, Thank you flipkart"
5,Best quality
5,Good service thanks to flip cart
5,Good product 👍
5,Nice product but battery life is low
5,It's too good 🥰
5,Very good product.
5,Good product 👍
5,Nice product
5,Best in the market..nice product
5,Very good and very helpful and battery backup is so good
5,Its really nice products......
5,Nice product according what its price is...Sound quality is good and I used it now it's charging.. But I really wanna know it's battery life?
5,Good
5,Number 1 product best sound and battery colety
5,This is best earbot
5,Produt is good in this range i love it
5,This product is very nice
5,Good
5,Super
5,Must buy
5,Very good in the budget and average quality
5,Worth for money
5,It's good Quality
5,is a very good 😊 DJ
5,Quality best
5,Product is so good quality is Very good.i reyally lick this and suggest to others.the brand not matters but quality is the main base . thanks Flipkart tor this cod is also available for this
5,Good product ❤️ i am happy 😊
5,Good product 👍👍👍
5,Good very
5,Best airport
5,Very Nice quality but very late dilevery
5,Nice product
5,It is good
5,Super product worth for money but my thing sounds in less but it is good 😀😀😀😀😀
5,"Its too too good and sound quality is also excellent bass and design is also excellent , you can purchase this product its too good"
5,Absolutely good one but only to listen music...but talking while riding it is not even working fine. And don't listen while riding because it will not let you listen anything else. So think of your life while enjoying the awesome Bass and clear audio.
5,"I have using soo many earphone but that one is too good the best things is its quality, sound, bass . Everything thing is awesome guyzz just go for it"
5,"Happy to got best tws in this range , easy connectivity easy to handle nice design to fit in ears.
The most important thing is these airpod with ipx7 facility and sound and bass is awesome."
5,"The product is really superb and a very good product at this range.
1.Base is superb and touch is very sensitive
2.call quality is superb with a good noise cancellation.

Best buds available at this range"
5,Very good product sound quality is so good bass is so good delivery will come in timely
5,"Pretty good
I have been using this product for a while,this review may help you. Bass is damn good and sound quality is just perfect. As it has mentioned this product is waterproof and battery backup is simply amazing. Microphone is good and noise cancellation is ok. Overall it's worthy product to buy battery backup lasts for for more than 10hrs."
5,"Happy to get best tws in this range, easy connectivity easy to handle nice design to fit in ears.
The most important thing is these air pod with ipx7 facility and sound and bass is awesome. Charging case is super cute and cool, Excellent 👌 product.. highly recommend bass is too good, use it for gaming also the sound is so clear. Battery backup also good .just go for it."
5,"I'm very happy with this product
Very amazing performance,
Very light to put in ears.
go for it it's very awesome product from boult ,
Voice calling is very nice auto noice cancellation is there
Am very happy with product,trust worthy product."
5,"Charging case is super cute and cool,the bass OMG just rocks ....I love it and worth the price ."
5,Really Osmmmm Product!!! Great Sound Quality with Good Bass.... Worth for moneyy😍😍.... Really happy to Buy this product😍❤️
5,"I can't tell you how much I love these ear buds. I'm a music producer and listen to music all day long. If you're not into much bass or don't listen to heavy bass songs, this earbud will still be the best choice. I'll tell you the reasons :

1. Passive noise cancellation let's you hear all the details of the songs
2. Light weight hence you can hear it for longer hours
3. Battery backup, lasts more than 2 days even after using it extensively.

I ordered noise groove because they promised it h...
READ MORE"
5,"Best TWS in Budget, build quality is good ,best battery backup,Easily connect to all Bt devices , touch control is smooth , Extra buds can help your interest of instruments like base, treble,vocals,really good product from Boult ."
5,"It is really a good product at this price range, awesome music quality and superb sensitive touch control... I just love it.. Go for it."
5,Best earbuds of this price range decent bass and but quality is just ok charging capacity is super and 1 year warranty and water proof nice 🙂 con is it's very big in size but it's light weight and comfortable
5,Best product in this price range. Amazing sound quality and touch controls. Superb battery backup. Nice design and looks. You will never regret after buying this.
5,Battery backup is awesome and sound quality is also pretty good loved it
5,Worth it.
5,"Osm products, high level quality, good base, but not good for gaming like pubg,free fire etc."
5,Excellent 👌 product.. highly recommend bass is too good..I use it for gaming also the sound is so clear. Battery backup also looking promising.just go for it.
5,It is a impressive product in this price range no any issues.
5,Fabulous
5,Very good product with reasonable price
5,"Nice quality , design and sound quality is like theatre experience"
5,"Suburb product💗
I love very much🤑

Sound 5/5😍
Bass 5/4 ☮
Quality 5/5🤯
Charging 5/5😎

value for money😇🤟"
5,Nice product
5,Amazing product...has perfect in ear fit. Really amazed with its connectivity and backup charge.
5,Very nice product on this rate. Awesome !!!!
5,"Full value for money

Speak a little loud when just calling

Sound quality is excellent and Decent sound quality..
I’m loving it...👍"
5,Right side stopped working in 3 weeks
5,Amazing purchase.
5,"My review is based on 5 days of use of this product. This is worth of money. Best product you can have in this price range. Bass is good. The power back-up is just awesome. Lookwise it's also good. The touch system works very well. Bluetooth range and mike is also good. Charged rapidly. Only problem I was facing that it's a bit uncomfortable after long use, but it may be bcoz of my small ears. Overall it's excellent."
5,"Superb quality in this price range..
Sound -5/5
Bass. -4/5
Built. -4/5
Battery-5/5
Genuine review"
5,"Perfect buy
Worth every single rupees"
5,VERY GOOD JUST BEST AT BEST PRICE RANGE
5,"The sound quality is good and good looking .
Best for the price"
5,The sound is very clear for all types of beats. It's not very harmful to the ears because of its quality. Very much worth for its cost and nice experience.
5,Good audio quality even in high volume.... Super bass... Go for it 🔥❤️
5,"It's not charging just within one month this earpod has become dummy which I cannot use now,and Boult is not providing any assistance for warranty they don't even respond on mail or on customer care. Hate this brand."
5,good product
5,"Well truly I am very much satisfied with this product as before ordering this I had purchased real me q buds ... I returned those and I bought these..they are very user friendly..
thank u Boult"
5,Very nice 👌.... Sound quality is just awesome....
5,Sound is awesome. Good heavy bass. Good bluetooth range. Awesome product at this price.
5,Good
5,Honestly I'm so glad to have this purchase 🤗 ...
5,Super prodakte
5,Nice 👍 product is a good
5,Nice Product
5,"1. I'm fan of Boult(2nd) , JBL(1st).
2. Type C charging so fast.
3. Easily, comfortable.
4. Sound overall good.
5. Overall Rating of mine 4.5/5."
5,Awesome Product 😍 Super Sound Quality 👌
5,"super sound quality,"
5,Fantastic product I love it ...😊😊😊
5,Length is so high . If this length reduced . Perfect neckband at this price
5,"Nice bass / sound / battery backup and nice build quality
I like this product 💕💕💕💕💕❤️❤️❤️"
5,I used this Bluetooth earphone for two days only. It's sound and bass is very nice . And this design also super . Value for money. Awesome👍👍👏
5,Super
5,Best Bluetooth
5,very good product and quality very nice i like boult..thank you flipkart
5,"sound 5/5
bass 5/5
value for money 4.5/5
design 4.3/5

total 9/10"
5,Very good 👍 product
5,Good under 1k
5,Nice product
5,Sup
5,Good
5,Good
5,Nice 👍
5,Great product with 3D bass amazing sound quality but the battery little bit lower but it good👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
5,Nice product .sound nice
5,What a worthy product I placed on order when product lounced after 30 min nd I get next day morning 7 am what a fast delivery .....
5,Super product. Battery backup is soo good. Value for money
5,It's a very good product. And it's sound is to Good ☺️
5,Super sounds quality very nice bass
5,Wow 🥺
5,Amazing product
5,I m happy with this osm quality you must buy it
5,Super
5,Good sound...Good product...Worth buying...
5,Nice product 😇
5,Super
5,Value for 💰💰
5,Base qulity good
5,Not a prophet quality
5,Good earphone
5,Hard bees boult audio love it
5,Osm bass good quality products
5,I liked it very muuuust
5,"Product is very good
and quality product"
5,Nice
5,Product very nice
5,Very nice product...I m really happy ☺️☺️
5,Super product... value Mony... nice sound.. thank you flip kart
5,Nice produced and good sound quality
5,Nice sound and good quality. Works just fine .till now .battery life is good 👍. Happy to use
5,All good no any problem sound call osm let's see battery backup
5,"I just bought this product....since a long time I was thinking of buying a Bluetooth headset.....finally I got One with best price , sound quality, and bass....loved the product......I would recommend to buy this product..."
5,Very good sound quality & Battery is good
5,Good nice
5,Very very good
5,Verry well icant imagine getting such a beautiful headphone at this price.
5,good product
5,"awesome product
battery backup super
audio quality amazing
totally value for money"
5,Nice quality. Verry Good Products.
5,"It just amazing
Bass - excellent
Volume - excellent
Battery backup- excellent
Over all amazing
Do buy it"
5,nice product
5,Must Quletey
5,So Good
5,Nice product
5,"suprb sound battry backup supr hd bass ..
love this prodoct 😎"
5,Good
5,Nice pic 👌
5,It's Value for money I'm so Happy 😊
5,Very nice 👌
5,"Battery backup 21-22hr.
Sound quality very good.
Connectivity lose problem after 3mitre"
5,"Best quality....
Nice sounds...
Happiness"
5,"Excellent 👌very nice, good, value for money, today is first day, completed 100% charged, after 5hrs its showing 90%!!!!!👍👏"
5,Nice product
5,This Head is awesome product!
5,"Batter.------- 5 ⭐🔥
⬇️
Quality -------5 ⭐🔥
⬇️
Design -------5 ⭐🔥
⬇️
Volume------ 5 ⭐🔥
⬇️
Bass----------5 ⭐🔥"
5,Very good design...light weight and amazing sound quality...worth it ...I am very happy with the product.
5,"SUPER SOUND QUALITY AND LOOK BATTERY BACKUP AWESOME...,❤❤"
5,Very Good Condition Battery Backep Super Colour Osm 👌👌 Thank You Flipkart
5,"Amazing sounds quality and bass extremely good, and battery backup very good"
5,its very nice
5,Very very product
5,"Good quality product sound and battery backup all is good as per mentioned in product details
I have purchase 3 pcs 1 for me other two my friend"
5,Sound quality is very good
5,Thank you
5,I recommend it
5,Awosome product...
5,It is good
5,Love this product
5,"Excellent.... Peace..
Nice Desgion..
Excellent. Bettery capacity.."
5,Super Bluetooth
5,Sound good
5,Absolutely nice and very good sounds
5,Super
5,"Thanks you for Flipkart, good product.value for money"
5,Super sound 👌👌👌
5,Very good
5,"I'm full happy. Good charging 48 he's best quality
Paisa vasul product"
5,Supar
5,Super
5,Super
5,By happy yar nice products very very nice
5,Excellent bluetooth headphones AROMA NB 119
5,Super super super
5,Very Very Very Nice Product 🥰
5,Value for money and licking wise very nice also battery backup is so good must buy it 😊
5,"Assom sound quality.
Good product."
5,Good product
5,Value of money
5,Top top m top
5,Nice
5,"The quality of the product is like dreams, thank you so much boult for creating such an amazing product that too is this budget. Everything about the product is outstanding from sound quality to bass to design. Hatts to the sound engineer for the equilar. The best product in the Indian market."
5,AUD is damn good 🤍🖤 & Also the bass is awesome Sound Quality is worth for the price & some suitable for gaming . But only applicable for Audio & Entertainment 💯 & Satisfied with this product
5,Sound quality is clear with good bass and that bass is enjoyable way not affecting vocals and trebles so this is a good product for this price range..😊👌👏
5,"It was a wonderful product i have ever use.It has better sound qualtiy and bass was simply aweosome.The charge has a wonderful capacity it almost three days I have plugged in and the cost is really low for such an amazing product.I bought an black colour it is really goof looking.

Loved this product."
5,Best product ever loved the sound quality loved the model look value for the money worth it .
5,Well a all round earbuds in its league. It's case is not shiny has a Matt finish. Bass is experienced while playing songs. Battery backup is well around 3 hours. also has a ctype port for charging
5,Nice product sound is very good like that bess super
5,"Terrific quality earbuds loved the design and build.
The long playtime of the tws is best and easy go connect and pair loved it."
5,Its sound is very good and bass is also very good you can buy it this is a good product at this price point 🥰🥰🥰
5,"One of the best earpods. I brought this product on 11th July 2022 and charged fully, after one week I again charged and the earbuds gives immense battery life upto 8hrs on single charge.
The product is truly worth for money.. Loved it"
5,"It fits in the ear pretty well, doesn't falls off while exercising. Also cuts off a good amount of noises while playing mucic. Sound quality is pretty balanced with good base in it"
5,"Design is very stylish , good and comfortable . sound quality and base is superrrrr impressive. Battery backup is long. Just woooowwww. Best earbuds I have seen ever .must buyyyy"
5,"Superb Tws earbuds with perfect and sweetest sound quality. The product is well built , stylish and fit comfortable in ear. The Bluetooth connection range is good with a fast charging support."
5,"It's a geniune review, because, i used it for last 1 weak . This tws provide good sound quality, better bass, responsive touch control, good mic quality etc...... It's really value for money and worth . I didn't recommend it for gaming, because it has latency. Touch controls are not very quick. Due to sensitive touch controls, it is very chanceful to make accidental touches.

Advantages
- Better battery backup or life
- Good mic quality
- Better bass (high base)
- Responsive touch control
- ...
READ MORE"
5,Amazing product i really loved it. The battery lasts a really long time. Worth the money. And the design is sleek and stylish too.
5,These earbuds gives very good performance.the battery backup is ultimate and the sound quality is very nice. the built quality is very nice and touch controls works very well.
5,If you thinking to buy a good quality wireless earbuds then don't think too much buy this product . Really sound quality is pretty good and build quality is also good . Great battery backup .And the best thing about this product is that earbuds get automatically charged when you put them in case
5,Stylish earbuds from this brand. Best thing is the ear fitting and it can be used for calls and office meetings. I have been using it daily and the battery backup is great
5,Quality and value is good and music is awesome calling clarity superab battery backup is on music 10 hours so all is well this price one of the best one
5,Best look and awesome quantity sound. I loved this airbass. Used 12 hours since last charging. Haveing good battery backup and best performing earbuds
5,"It's very Genuine Review. I like deep, basefull and soulfull music. This TWS is perfect in every situations. Batary backup amazing.
Over all very very good and awesome earbuds. 👍
Rating 10/10"
5,"Very nice product bass is also nice at this price point and vocals,treble and call quality is very nice.Everything is superb battery life also very nice sound output is also nice no distrubance and distortion.very nice product.sound quality also varies with ear size and ear tip size so try changing eartips from medium to other size based on your ear I changed to small then I got it fit perfectly in ear"
5,base is awesome sound quality is very nice design is i expect much better in this price thank you flipkart and boult audio
5,"This is a great product in this prize ,. Great sound quality and battery backup is also good as expected..thanks Flipkart for delivered an amazing product one day before ..."
5,I am using these boult earbuds and i must say this is my totally worthy purchase because it has very nice sound quality and bass is superbb and the most important voice call is also very nice with good noise cancellation. Both are master buds and connects very easily.
5,Good product in this price bass and sound quality is excellent design is good nd its too good surely go for it.
5,The best song quality berry March
5,Design is good and comfortable sound and baas is also good.
5,Good Quality Very helpful battery 🔋 awesome earphone
5,Nice
5,"Battery backup is very good approximately 7-8 hours on music, 4-5 hours call time. Fitting is good. But charging case design is little poor."
5,"I am using from last one week
The sound quality is good and bass also is good
Noise cancellation is working well"
5,💓💓💓💓🎶🎶🎶👍👍 super
5,"1st time i use boult earbuds really superb experience owsm voice nice battry performance, noise free issue & great designe without any ear pain I regular use 5-6 hour I love this buds ❤"
5,Very good 👍
5,Super
5,Best 😍👍😍
5,Good product
5,"The Boult Audio AirBass Y1 TWS Earbuds is value for money. The sound quality, design and battery backup is excellent."
5,Nice product.....👍👍👍
5,"Everything is fine and this is a VFM product.
Its battery backup is amazing."
5,"Nice earphone.
Bass was nice
Backup was awesome
Love it ❤️"
5,Just Awesome compact and powerful
5,Best Earbuds at Present and Value for Money for sure ❤️💯
5,Nice product worth of money
5,Good product
5,Nice good bass
5,"Awesome sound quality, premium design look ,bass is high to dance and overall experience superv"
5,"Its very good , plz don't look these negative, its a good product and awsome sound quality and touch response"
5,Bass 🔥🔥🔥 battery ❤️ budget 😊
5,"Design is very stylish, good and comfortable. sound quality and bass is supperrrrr impressive. Battery back up is long. Just woooowwww. Best earbuds i have seen ever.must buyyyy"
5,Boult TWS quality is like theater. Bass effect is very good. It can give upto 40 hours playback time. Using type-c i can charge TWS very fast. Easy to fitted in the ear.
5,Very nice product .fill happy
5,Nice one tq Flipkart
5,Super super superrr
5,It's Good 😊
5,Always good must buy...
5,"Rockerz 255pro+ is excellent and value for money product by Boat.Battery backup is also outstanding, build,sound quality and performance also mind blowing.I am really happy with this neckband also it is comfortable for ears."
5,"The battery life is really amazing, on average use of 4-5 hrs per day it lasts upto 5-6 days on 50-60% volume. Also the fast charging really works, you will get 10hrs battery backup with 10 minutes of charge, whereas it takes 1.5 hrs for full charge which is good.
The mic does have noise cancellation and quality of voice over mic is very good.
The build quality is also nice, it feels durable and the fit is good and snuggly.

My opinion:- Its the best bluetooth collar band in this price segme...
READ MORE"
